Phrase	Grammar	Transcription	Translation	Notes
ἐκθαυμάζω	V		to be utterly amazed	
ἐλαττονέω	Adj		to have less, have too little	
ἐκφοβέω	N		to frighten, terrify	
ὁ ἔλεγχος, -ου	N		proof, conviction	
ἐκπορνεύω	N		to indulge in gross immorality	
τό ἔκτρωμα, -τος	N		an untimely birth	
ὁ Ἐλιέζερ	V		Eliezer	
ἡ Ἑλλάς, -άδος	N		Greece	
ἡ ἐλαφρία, -ας	N		vacillation, levity	
ἐκπληρόω	N		to fulfill	
ἡ ἔλευσις, -εως	N		coming, arrival	
ἐκπετάννυμι	Adj		to spread out, stretch out	
ἡ ἐκπλήρωσις, -εως	N		completion	
ἐκταράσσω	N		to agitate, throw into confusion	
ἡ ἐκτένεια, -ας	Adj		perseverance, earnestness	
ἐκχωρέω	V		to go out, leave, depart	
ὁ Ἐλαμίτης, -ου	N		Elamites	
ἑλκόομαι	Adj		to cause sores or ulcers	
ἑκούσιος, -α, -ον	V		voluntary, of free will	
ἡ ἔλεγξις, -εως	N		rebuke, reproof	
ἐκπηδάω	V		to rush out	
ἐκστρέφω	V		to turn aside, pervert	
ὁ ἐλαιών, -ῶνος	V		an olive grove, olive orchard	
ἐκπερισσῶς	N		extraordinarily, insistently	
ὁ Ἐλισαῖος, -ου	Adj		Elisha	
ἐκπτύω	N		to disdain, loathe	
ὁ ἐλεγμός, -οῦ	V		reproach, rebuke, reproof	
ἐλεφάντινος, -η, -ον	N		of ivory	
ἡ Ἐμμαοῦς	Adj		Emmaus	
ἐμμαίνομαι	V		to be enraged	
ὁ Ἑμμώρ	N		Hamor	
ἐνδέχομαι	V		to be possible	
ἐμβατεύω	N		to enter into	
ἐμπνέω	V		to breathe, inspire	
Ἑλληνικός, -ή, -όν	N		Greek .	
τό ἔνδειγμα, -τος	V		evidence, plain indication	
ὁ ἐμπαιγμός, -οῦ	V		scorn, mocking	
ἐμβάλλω	N		to throw, cast	
τό ἐμπόριον, -ου	N		a market	
ἔμφυτος, -ον	N		implanted	
ἐνδεής, -ές	V		poor, needy	
ὁ Ἐμμανουήλ	N		Emmanuel	
ὁ Ἐλύμας, -α	V		Elymas	
ἐμπίπρημι	N		to set on fire	
ἐμπεριπατέω	V		to walk about, to walk among	
ἐνάλιος	N		belonging to the sea, marine creatures	
ἡ ἐμπορία, -ας	V		business, trade	
ἐμφυσάω	N		to breathe on	
ἡ ἐμπλοκή, -ῆς	N		braiding, braid	
ἐμέω	V		to vomit, throw up	
ὁ Ἐλμαδάμ	Adj		Elmadam	
ἡ ἐμπαιγμονή, -ῆς	N		mocking	
ἐμβιβάζω	N		to put aboard	
ἐξαστράπτω	N		to flash like lightning	
ἡ ἐνδώμησις, -εως	V		construction, material	
ἐνεός, -ά, -όν	Adj		speechless	
ἐνωτίζομαι	V		to give ear, hearken	
ἐξαιτέομαι	N		to ask for, demand	
ἐντόπιος, -α, -ον	V		local	
ἐντρυφάω	Adj		to delight in , revel	
ἡ ἔνδυσις, -εως	Adj		a putting on , clothing	
ἐξάλλομαι	V		to leap up	
ἐξάπινα	Adj		suddenly, unexpectedly	
ἐξέλκω	V		to drag away	
ἐξαίρω	N		to remove, drive away	
ἐνορκίζω	V		to adjure	
ἐντυπόω	N		to carve, impress, engrave	
ἐνδύνω	N		to slip in	
ἐξεραυνάω	N		to try to find out	
ἐνυβρίζω	N		to insult, outrage	
ἐντρέφομαι	V		to train in	
ἔξειμι	Adj		to go away, depart	
ἐνειλέω	V		to wrap in	
ὁ Ἐνώς	N		Enosh	
τό ἐξέραμα, -τος	V		vomit	
τό ἐνύπνιον, -ου	N		a dream	
ἐννεύω	V		to nod, make signs	
ἡ ἐξανάστασις, -εως	V		resurrection	
ἔννυχος	N		by night, at night	
ἡ ἐπανόρθωσις, -εως	V		improvement,correction	
ἐπαναμιμνῄσκω	N		to remind someone	
ἡ ἔπαυλις, -εως	N		a homestead, residence	
ἐξουδενέω	N		to despise, treat with contempt	
ἐξολεθρεύω	V		to destroy utterly, root out	
ὁ Ἐπαίνετος, -ου	N		Epaenetus	
ἐπειδήπερ	N		inasmuch as, since	
ἑορτάζω	N		to celebrate a feast	
ἐξηχέομαι	N		to ring out, sound forth	
ἡ ἐπεισαγωγή, -ῆς	V		a bringing in besides	
ὁ ἐξορκιστής, -οῦ	N		an exorcist	
ἐξυπνίζω	Adj		to wake up, arouse	
ἐξισχύω	N		to be able, be strong enough	
ἔξυπνος, -ον	N		awake, aroused	
ἐπακροάομαι	V		to listen to	
ἐπαφρίζω	N		to cause to foam	
ἡ ἕξις, -εως	V		maturity	
ἐπαθροίζομαι	Adj		to increase	
ἐπακούω	V		to hear, listen to	
ἐξορκίζω	V		to put under oath, adjure	
ἐπάρατος, -ον	Adj		accursed	
ἡ ἐξοχή, -ῆς	-		prominence	
ἐπαγωνίζομαι	V		to contend	
ἐπάναγκες	N		of a necessary nature	
ἡ ἐπίλυσις, -εως	V		an explanation, interpretation	
ἐπιδύω	N		to set, go down	
ἡ ἐπιλησμονή, -ῆς	N		forgetfulness	
ἐπιδιατάσσομαι	N		to add a condition, provision	
τό ἐπικάλυμμα, -τος	V		a cover, veil	
ἐπικαλύπτω	V		to cover up	
ἐπεκτείνομαι	N		to stretch out	
ἐπιλείπω	N		to fail	
ἐπικρίνω	N		to decree, pronounce sentence	
ἐπικαθίζω	V		to sit, sit down	
ἐπέκεινα	V		farther on, beyond	
ἡ ἐπικουρία, -ας	N		help	
ἐπιγαμβρεύω	Adv		to marry as next of kin	
ὁ ἐπιθυμητής, -οῦ	V		one who desires	
ἐπεισέρχομαι	V		to come	
ἐπιγίνομαι	N		to come to pass	
ἡ ἐπιμέλεια, -ας	N		care, attention	
τό ἐπερώτημα, -τος	V		an inquiry, appeal	
ὁ Ἐπικούρειος, -ου	N		an Epicurean	
ὁ ἐπενδύτης, -ου	N		outer garment, coat	
ἐπιλείχω	N		to lick	
ἐπιθανάτιος, -ον	V		condemned to death	
ἐπιδιορθόω	V		to set right, correct in addition	
ἐπικέλλω	N		to run aground	
ἐπίλοιπος, -ον	N		left, remaining, rest	
ἐπιμαρτυρέω	N		to bear witness, testify	
ὁ ἐπισιτισμός, -οῦ	Adj		provisions	
ἐπιπλήσσω	V		to rebuke, reprove	
ἐπισωρεύω	N		to heap up, accumulate	
ἐπισκηνόω	Adj		to dwell, set up a tent upon	
ἐπισκευάζομαι	N		to equip, get ready	
ἐπιτήδειος, -α, -ον	V		necessary	
ἡ ἐπιποθία, -ας	V		longing, desire	
ἐπισπείρω	N		to sow upon or besides	
ἐπιπόθητος, -ον	V		longed for, desired	
ἡ ἐπιστροφή, -ῆς	V		attention, conversion	
ἐπιορκέω	N		to swear falsely, make a false vow	
ἡ ἐπιτιμία, -ας	N		punishment	
ἐπισφαλής, -ές	V		unsafe, dangerous	
ἐπινεύω	Adv		to give consent (by a nod)	
ἐπισυντρέχω	Adj		to run together again	
ἐπιστομίζω	N		to silence, stop the mouth	
ἐπιπορεύομαι	N		to journey to, travel to	
ἐπιφαύσκω	N		to arise, appear, shine	
ἐπιράπτω	V		to sew upon	
ἐπισχύω	N		to grow strong	
ἐπισπάομαι	V		to become uncircumcised	
ἐπιμελῶς	Adj		carefully, diligently	
ἡ ἐπιτροπή, -ῆς	Adj		permission, a commission, authority	
ἐπιφανής, -ές	V		splendid, glorious, remarkable	
ὁ ἐπίορκος, -ου	N		a perjurer	
ἡ ἐπίνοια, -ας	Adj		a thought, intention	
ἐπιστήμων, -ον	V		expert, skilled, understanding	
ἐπονομάζομαι	N		to call by name	
ἡ ἑτοιμασία, -ας	V		readiness, preparation	
ἑτέρως	N		differently, otherwise	
ἐσχάτως	Adj		finally	
ὁ Eὔβουλος, -ου	N		Eubulus	
τό ἐρίφιον, -ου	N		a goat	
ἑτερόγλωσσος, -ον	N		of another tongue, speaking a foreign language	
ἐρεύγομαι	N		to utter, proclaim	
ἐσθίω	N		to eat	
ἡ εὐδία, -ας	Adj		fair weather, tranquillity	
ἑτεροζυγέω	N		to be unevenly yoked, be mismated	
ἑσσόομαι	Adj		to be inferior to, be worse off than	
ὁ Ἑσλί	Adj		Esli	
ὁ ἐπόπτης, -ου	N		an eyewitness, spectator	
ὁ Ἑρμογένης, -ους	V		Hermogenes	
ἐπιχέω	N		to pour over, pour on	
ὁ Ἑρμᾶς, -ᾶ	Adj		Hermas	
ἑπτακισχίλιοι, -αι, -α	N		seven thousand	
εὖγε	N		well done! excellent!	
τό ἔπος, -ους	V		a word	
εὐαρέστως	N		acceptably	
ἐρίζω	V		to quarrel, wrangle	
εὐεργετέω	V		to do good to	
ἐρείδω	V		to stick fast, fix firmly	
ὁ εὐεργέτης, -ου	Adj		a benefactor	
εὐφορέω	N		to bear good crops, be fruitful, productive	
ἡ εὐφημία, -ας	N		a good report	
εὐπειθής, -ές	V		compliant, obedient	
ἡ Eὐνίκη, -ης	N		Eunice	
ἡ εὐπρέπεια, -ας	Adj		beauty, loveliness	
ἡ εὐθύτης, -ητος	N		righteousness, uprightness	
εὐλαβέομαι	N		to reverence, respect	
εὐπερίστατος, -ον	N		easily ensnaring, easily entangling	
ὁ Eὐρακύλων, -ωνος	Adj		a northeast wind	
εὐπορέομαι	N		to prosper, be well off	
εὐχάριστος, -ον	V		thankful	
ἡ Eὐοδία, -ας	N		Euodia	
ἡ εὐποιϊα, -ας	V		doing good, a good deed	
ἡ εὐτραπελία, -ας	N		coarse jesting	
εὐμετάδοτος, -ον	V		generous	
ὁ Eὔτυχος, -ου	N		Eutychus	
εὐθύμως	Adj		cheerfully	
εὐπροσωπέω	N		to make a good showing	
ἡ εὐσχημοσύνη, -ης	V		propriety, seemliness	
εὐπάρεδρος	V		constantly in service	
ἡ εὐπορία, -ας	N		prosperity	
εὔθυμος, -ον	Adj		cheerful, encouraged	
εὐνοέω	Adj		to think kindly of, to make friends	
ἡ εὔνοια, -ας	V		favor, affection, good will	
εὔσημος, -ον	Adj		clear, distinct	
εὔφημος, -ον	V		praiseworthy, commendable	
εὐρύχωρος, -ον	V		broad, spacious	
θανατηφόρος, -ον	N		death-bringing, deadly	
ἡ ἡγεμονία, -ας	V		rule, management	
ἤρεμος, -ον	N		quiet, tranquil	
ὁ Ζάρα	Adj		Zerah	
ἠχέω	V		to sound, ring out	
ἡμιώριον	N		half an hour	
ἤπερ	N		than	
ἐφάλλομαι	N		to leap upon	
ἡ ζευκτηρία, -ας	V		a band, rope	
ὁ Θάρα	V		Terah	
ἤτοι	N		either	
ζηλεύω	Adj		to be eager, earnest, zealous	
ἐφήμερος, -ον	N		daily	
εὐψυχέω	N		to be glad, have courage	
τό ἦθος, -ους	V		custom, habit, morals	
θανάσιμος	N		deadly	
ἡμιθανής, -ές	N		half dead	
ἡ Θαμάρ	-		Tamar	
ἤπιος, -α, -ον	N		gentle, mild, kind	
ὁ Ἐφραίμ	V		Ephraim	
Ζηνᾶς	V		Zenas	
ὁ Ἤρ	V		Er	
ὁ Ἡρῳδίων, -ωνος	Adj		Herodion	
ὁ ἐφευρετής, -ου	Adj		an inventor, a discoverer	
ἐφφαθά	V		ephphatha, be opened!	
θα	N		Maranatha, Lord Come!	
τό θεμέλιον, -ου	V		foundation, basis	
ὁ Θευδᾶς, -ᾶ	N		Theudas	
θηρεύω	V		to hunt, catch	
ἡ θήρα, -ας	N		a net, trap	
θηριομαχέω	V		to fight with wild animals	
τό θάρσος, -ους	V		courage	
θορυβάζω	N		to be troubled or bothered	
θεοσεβής, -ές	N		god-fearing, devout	
θειώδης, -ες	N		sulphurous, of brimstone	
θεόπνευστος, -ον	V		inspired by God	
ἡ θέλησις, -εως	V		will	
τό θρέμμα, -τος	N		a (domesticated) animal; cattle (plural)	
θεοδίδακτος, -ον	V		taught by God	
ἡ θεωρία, -ας	N		spectacle, sight	
ἡ θέρμη, -ης	N		heat	
ἡ θεότης, -ητος	N		divine nature, deity, godhead	
θεοστυγής, -ές	-		hating God	
θραύω	N		to breakin pieces, oppress	
ἡ θειότης, -ητος	N		divinity, divine nature	
θαυμάσιος, -α, -ον	V		wonderful, remarkable, admirable	
ἡ θεοσέβεια, -ας	N		piety, godliness	
θεατρίζω	N		to put to shame, expose publicly	
ἡ θήκη, -ης	N		a sheath	
ἡ θεά, -ᾶς	Adj		a goddess	
θεομάχος, -ον	V		fighting against God	
ὁ θεράπων, -οντος	Adj		an attendant, servant	
ἡ Ἱεράπολις, -εως	V		Hierapolis	
τό θυμιατήριον, -ου	N		an altar of incense, a censer	
ὁ Ἰεφθάε	Adj		Jephthah	
θυμόομαι	Adv		to make angry, enrage	
θυμομαχέω	V		to be very angry	
ἡ Ἰδουμαία, -ας	V		Idumea	
θρησκός, -όν	N		religious	
ὁ θυρεός, -οῦ	N		a shield	
ὁ Ἰάννης	V		Jannes	
ἱερατεύω	Adv		to be a priest, perform priestly service	
ὁ Ἰαμβρῆς	Adj		Jambres	
ἡ Ἰεζάβελ	Adj		Jezebel	
θύϊνος, -η, -ον	N		from the citron tree	
ἱερόθυτος, -ον	N		sacrificed to idols, offered in sacrifice	
ἡ ἱκετηρία, -ας	Adv		supplication	
ἱερουργέω	Pre		to perform holy service, act as a priest	
ὁ Ἰανναί	V		Jannai	
ὁ θρόμβος, -ου	N		a drop	
ἱεροσυλέω	N		to rob temples	
ἡ θύελλα, -ης	V		a storm, whirlwind	
ἡ ἰκμάς, -άδος	N		moisture	
ἱεροπρεπής, -ές	V		reverent	
ὁ Ἰάρετ	N		Jared	
ὁ ἱερόσυλος, -ου	Conj		a robber of temples	
ἡ ἱκανότης, -ητος	Adv		<a>fitness, sufficiency, adequacy	
ὁ ἱδρώς, -ῶτος	V		sweat, perspiration	
θυμιάω	N		to burn or offer incense	
ἰσόψυχος, -ον	V		like-minded, of kindred spirit	
Ἰουδαϊκός, -ή, -όν	N		Jewish	
ἴσως	V		perhaps, probably	
καθά	Adv		just as	
ἰσότιμος, -ον	N		equal, like, of the same kind	
ὁ Ἰωδά	Adv		Joda	
ὁ Ἰωνάμ	V		Jonam	
Ἰουδαϊζω	N		to live in a Jewish fashion	
ἱππικός	V		horsemen, cavalry	
Ἰταλικός, -ή, -όν	V		Italian	
τό ἰῶτα	N		iota (the tenth Hebrew letter, yodh)	
ὁ Ἰουνιᾶς, -ᾶ	V		Junias	
ἡ ἱλαρότης, -ητος	Conj		cheerfulness, gladness	
ὁ Ἰωρίμ	N		Jorim	
ἰσάγγελος, -ον	N		like an angel	
Ἰτουραῖος, -α, -ον	Adj		Ituraea	
τό Ἰλλυρικόν, -οῦ	N		Illyricum	
καθαίρω	N		to make clean, clear, prune	
Ἰουδαϊκῶς	Adv		in a Jewish manner	
ὁ Ἰσσαχάρ	V		Issachar	
ὁ Ἰώβ	N		Job	
ὁ Ἰωσήχ	N		Josech	
ὁ Ἰωήλ	N		Joel	
ὁ Ἰωανάν	Adj		Joanan	
ἱλαρός, -ά, -όν	N		cheerful, glad, happy	
ἡ Ἰουλία, -ας	N		Julia	
ἱστορέω	N		to visit	
ὁ καταγγελεύς, -έως	N		a proclaimer, preacher	
καθόλου	V		entirely, completely	
ἡ καλάμη, -ης	V		stubble, straw	
καθοπλίζω	N		to arm oneself fully	
καπηλεύω	V		to trade in, peddle	
ἡ καλλιέλαιος, -ου	N		a cultivated olive tree	
ἡ κάκωσις, -εως	N		mistreatment, oppression	
καρτερέω	Adj		to be steadfast, endure	
καθημερινός, -ή, -όν	N		daily	
ἡ Κανδάκη, -ης	Adj		Candace	
ἡ κατάβασις, -εως	Adj		descent, slope	
καθάπτω	N		to take hold of, seize	
καθοράω	N		to perceive, discern clearly	
καταγράφω	N		to write, trace	
ἡ κακοπάθεια, -ας	V		suffering, affliction	
καίτοιγε	N		and yet	
καλοποιέω	Adj		to do what is right, good	
ἡ καθαρότης, -ητος	N		purity, cleansing	
καλοδιδάσκαλος, -ον	N		teaching what is good	
καταβαρέω	N		to burden, weigh down	
καθώσπερ	Adj		even as	
καταβραβεύω	Adj		to rob of a prize	
καρποφόρος, -ον	Adv		fruitful	
καταβαρύνομαι	N		to weigh down, burden, oppress	
ἡ κακοήθεια, -ας	V		malice, malevolence	
ὁ Κάρπος, -ου	Adj		Carpus	
ὁ κατάλαλος, -ου	N		slanderous	
καταθεματίζω	V		to curse	
κατανεύω	V		to signal	
κατάλοιπος, -ον	V		rest, remaining	
καταριθμέω	N		to count, number among	
καταπλέω	N		to sail down	
κατακρημνίζω	V		to throw down (from) a cliff	
<γ>καταδιώκω	N		<a>to pursue closely, hunt	
ἡ κατάρτισις, -εως	N		a being made complete	
κατανύσσομαι	Adj		to be pierced, stabbed	
καταδέω	N		to bind up, bandage	
καταναλίσκω	Adj		to consume	
ἡ καταδίκη, -ης	V		condemnation, sentence of condemnation	
καταμανθάνω	Adj		to observe (well), learn	
κατακληρονομέω	N		to give (over) as rightful possession or inheritance	
καταγωνίζομαι	V		to conquer, defeat, overcome	
κατακύπτω	N		to bend down	
κατακόπτω	N		to lacereate, cut , gash	
τό κατάθεμα, -τος	Adj		an accursed thing, a curse	
κατάδηλος, -ον	V		very clear, quite plain	
ἡ κατάνυξις, -εως	N		stupefaction	
κατακλύζω	V		to flood, inundate	
καταμένω	N		to stay, live, remain	
καταλέγω	N		to enroll, place on a list	
καταλιθάζω	Adj		to stone to death	
κατατρέχω	N		to run down	
καταχθόνιος, -ον	Adj		under the earth, subterranean	
κατασφραγίζω	N		to seal (up)	
καταφθείρω	N		to destroy, ruin	
ὁ καταφρονητής, -οῦ	V		a despiser, scoffer	
ἡ κατοίκησις, -εως	Adj		a dwelling	
κατείδωλος, -ον	N		full of idols	
ὁ καταρτισμός, -οῦ	N		equipment, equipping	
κατευλογέω	V		to bless	
ἡ καταστολή, -ῆς	N		attire, clothing	
ἡ κατατομή, -ῆς	N		mutilation, cutting in pieces	
καταστρώννυμι	V		to lay low, overthrow	
ἡ κατήφεια, -ας	N		gloominess, dejection	
κατεφίσταμαι	N		to rise up	
καταψύχω	N		to cool off, refresh	
καταστρηνιάω	V		to be governed by strong physical desire	
κατασκιάζω	V		to overshadow	
κατασύρω	N		to drag (away by force)	
ἡ κατοικία, -ας	N		a dwelling-place, habitation	
ὁ κατήγωρ, -ορος	V		an accuser	
τό κατάστημα, -τος	V		behavior, demeanor	
κατασοφίζομαι	N		to take advantage of by cunning	
κατασφάζω	N		to slay, strike down, kill off	
ὁ κατάσκοπος, -ου	N		a spy	
κατασκοπέω	V		to spy out, lie in wait for	
κατιόομαι	V		to become rusty, corroded	
τό κεράτιον, -ου	Adj		carob pods	
ἡ καῦσις, -εως	V		a burning	
κατωτέρω	Adj		lower, below	
κεφαλιόω	Adj		to strike on the head	
ὁ Κίς	V		Kish	
κατοπτρίζομαι	V		to show as in a mirror	
ἡ κεφαλίς, -ίδος	Adj		roll of a book	
ἡ κειρία, -ας	Adv		binding material, wrappings	
κατοικίζω	N		to cause to dwell	
ἡ Κλαυδία, -ας	N		Claudia	
κατώτερος, -α, -ον	N		lower	
ὁ Κεδρών	N		Kidron	
τό κέλευσμα, -τος	N		a shouted command	
κενῶς	Adj		to no purpose, in vain	
ὁ κέραμος, -ου	Adj		clay, a roof tile	
κίχρημι	V		to lend	
κημόω	N		to muzzle	
κενόδοξος, -ον	N		conceited, boastful	
τό κιννάμωμον, -ου	N		cinnamon	
καυστηριάζω	V		to sear, mark by branding	
Καῦδα	V		Clauda	
κεραμικός, -ή, -όν	N		belonging to a potter, made of clay	
ὁ κερματιστής, -ου	Adj		a money-changer	
τό κῆτος, -ους	N		a sea-monster	
ἡ κενοδοξία, -ας	N		vanity, empty conceit, vainglory	
τό κέρμα, -τος	N		a piece of money, coin	
ὁ κηπουρός, -οῦ	N		a gardener	
τό κόπριον, -ου	N		dung, manure , filth, dirt	
ἡ κολακεία, -ας	N		flattery	
ἡ κλισία, -ας	N		a group of people eating together	
ἡ κοπή, -ῆς	V		a miting, slaughter	
κλυδωνίζομαι	Adj		to be tossed here and there by waves	
τό κλινάριον, -ου	V		a bed, cot	
ἡ κοίμησις, -εως	N		sleep, a resting	
ἡ κολωνία, -ας	V		a colony	
ἡ κοπρία, -ας	N		a manure pile	
ὁ Κλήμης, -εντος	N		Clement	
κολυμβάω	V		to swim up and down, swim	
τό κλέος, -ους	N		fame, glory	
κομψότερον	V		better	
ἡ Κνίδος, -ου	N		Cnidus	
ὁ κοπετός, -ου	N		mourning, lamentation	
ὁ κόραξ, -ακος	Adv		crow, raven	
τό κολλούριον, -ου	V		eye salve	
ἡ κόμη, -ης	V		(long) hair	
ἡ Κολοσσαί, -ῶν	V		Colossae	
Κορβᾶν	Adv		gift to God, corban	
ὁ Κλωπᾶς, -ᾶ	N		Clopas	
τό κλέμμα, -τος	N		stealing, theft	
κοινωνικός, -ή, -όν	N		liberal, generous	
ὁ Κλεοπᾶς, -ᾶ	N		Cleopas	
ὁ κοιτών, -ῶνος	N		a bedroom, bedchamber	
κνήθομαι	N		to itch, scratch	
κληρόω	N		to appoint by lot, obtain an inheritance	
ὁ κτήτωρ, -ορος	V		an owner	
ὁ Κυρήνιος, -ου	Adj		Quirinius	
κριτικός, -ή, -όν	Adv		able to judge, critical	
τό κύμβαλον, -ου	N		a cymbal	
κρυσταλλίζω	V		to shine like crystal, be as transparent as crystal	
κρυφῇ	N		secretly	
ἡ κυβέρνησις, -εως	Adv		an administration	
ὁ κοσμοκράτωρ, -ορος	N		a world ruler	
τό κύμινον, -ου	N		cummin	
ἡ κριθή, -ῆς	V		barley	
ὁ Κρήσκης, -εντος	Adj		Crescens	
κουφίζω	V		to make light, lighten	
κραταιός, -ά, -όν	V		powerful, mighty	
ἡ Κυρήνη, -ης	N		Cyrene	
ἡ κρύπτη, -ης	V		a dark and hidden place, a cellar, crypt	
ὁ κόρος, -ου	V		measure	
κουμ	V		stand up, arise	
κράτιστος, -η, -ον	N		most noble, most excellent	
κυκλεύω	N		to surround , go encirle	
ὁ κτίστης, -ου	V		the Creator	
κυλίομαι	N		to roll, roll about	
ὁ Κούαρτος, -ου	V		Quartus	
ἡ κραιπάλη, -ης	N		drinking bout, drunken dissipation	
ὁ κορβανᾶς, -ᾶ	N		temple treasury	
ὁ Κόρε	N		Korah	
ἡ κυβεία, -ας	V		craftiness, trickery	
ὁ κυλισμός, -οῦ	V		a rolling, wallowing	
λαμπρῶς	Adj		splendidly	
ἡ λήθη, -ης	N		forgetfulness	
λεῖος, -α, -ον	Adj		smooth, level	
ἡ λεπίς, -ίδος	V		a scale (of a fish)	
ὁ λάρυγξ, -γγος	V		the throat	
Κώς, -Κῶ	Adj		Cos	
ἡ Λιβύη, -ης	N		Libya	
τό κῶλον, -ου	V		a dead body, corpse	
λακτίζω	N		to kick	
τό λεῖμμα, -τος	V		remnant	
ὁ Λιβερτῖνος, -ου	N		a freedman	
ἡ κωμόπολις, -εως	V		a market town, country town	
λειτουργικός, -ή, -όν	V		engaged in special service, ministering	
ἡ λῆμψις, -εως	Adv		receiving	
ὁ Λαοδικεύς, -έως	Adj		a Laodicean	
ὁ Κωσάμ	N		Cosam	
ἡ Λασαία, -ας	N		Lasea	
λακάω	N		to burst apart, burst open	
ὁ Λίνος, -ου	V		Linus	
ὁ Λάμεχ	V		Lamech	
ὁ λῆρος, -ου	V		idle talk, empty talk, nonsense	
λιθόστρωτος	V		a stone pavement, mosaic	
Λευιτικός, -ή, -όν	N		Levitical	
ὁ κώνωψ, -ωπος	V		a gnat, mosquito	
ἡ λαμπρότης, -ητος	V		shining, brilliance	
λαξευτός, -ή, -όν	N		hewn	
λιπαρός, -ά, -όν	N		bright, costly, rich, luxurious	
ὁ Μαγώγ	N		Magog	
ἡ μαθήτρια, -ας	N		a female disciple, disciple	
ἡ Λυκία, -ας	N		Lycia	
λυσιτελέω	N		to be better, more advantageous	
ὁ Μάαθ	Adj		Maath	
ὁ Μαθουσαλά	V		Methuselah	
ἡ Λυκαονία, -ας	V		Lycaonia	
ἡ λογομαχία, -ας	N		a dispute about words	
μαγεύω	N		to practice magic	
λόγιος, -α, -ον	Adj		eloquent, learned, cultured	
ἡ μαγεία, -ας	N		magic	
ὁ Λυσανίας, -ου	V		Lysanias	
ἡ Λωϊς, -ϊδος	N		Lois	
ὁ Μαδιάμ	V		Midian	
ἡ Μαγαδάν	N		Magadan	
Λυκαονιστί	N		in (the) Lycaonian (language)	
λίψ	V		the southwest	
ἡ λύσις, -εως	N		a release, separation, loosing	
λυμαίνομαι	Adj		to ravage, destroy	
ἡ λόγχη, -ης	V		a spear, lance	
ὁ λυτρωτής, -οῦ	V		a redeemer, deliverer	
λογομαχέω	N		to dispute about words	
ἡ μεμβράνα, -ης	N		a parchment	
ὁ Μάλχος, -ου	Adv		Malchus	
ματαιόομαι	V		to render futile or worthless	
μακροχρόνιος, -ον	V		long-lived	
μασάομαι	N		to bite, gnaw, chew	
μεγαλεῖος	V		greatness, magnificense	
τό μέγεθος, -ους	N		size, greatness	
ἡ Μελίτη, -ης	N		Malta	
μαστίζω	V		to whip, scourge	
ἡ μανία, -ας	N		madness, frenzy	
μακροθύμως	V		patiently	
ὁ Μαλελεήλ	N		Maleleel	
ὁ ματαιολόγος, -ου	N		talking idly, and empty talker	
μαντεύομαι	N		to prophesy, tell fortunes, predict	
μεγάλως	N		greatly	
τό μάκελλον, -ου	V		a meat market, food market	
ἡ μάμμη, -ης	Adj		a grandmother	
ὁ Μεννά	N		Menna	
μαραίνομαι	Adj		to die out, fade away	
μεμψίμοιρος, -ον	N		dissatisfied, finding fault, discontented	
ὁ Μελεά	N		Melea	
ἡ ματαιολογία, -ας	N		empty, idle, fruitless talk	
μαράνα	N		Maranatha, Lord, come!	
μεγαλοπρεπής, -ές	N		magnificent, majestic	
ὁ μάρμαρος, -ου	N		marble	
ὁ Ματταθά	N		Mattatha	
ὁ Μαναήν	Adj		Manaen	
ἡ μετάλημψις, -εως	N		sharing	
ὁ Μῆδος, -ου	N		a Mede	
ὁ μεριστής, -οῦ	N		a divider, arbitrator	
μεσιτεύω	N		to guarantee	
μετρίως	N		moderately, somewhat	
ὁ μιασμός, -οῦ	N		defilement, corruption	
μηκύνω	Adj		to lengthen, grow	
μετατρέπω	N		to turn around	
μετακινέω	Adv		to shift, remove, move away	
μεστόω	N		to fill	
ἡ μετοχή, -ῆς	Adv		a sharing, partnership	
μηδείς, -μηδεμία, -μηδέν	Adj		no one, nothing	
ὁ μετρητής, -οῦ	N		a liquid measure	
μενοῦν	V		rather, on the contrary	
μετριοπαθέω	V		to moderate one's feelings, deal gently	
μεσόω	Adj		to be in the middle, in the midst	
μηδέποτε	V		never	
τό μεσότοιχον, -ου	N		a middle wall, dividing wall	
τό μίασμα, -τος	N		a shameful deed, misdeed, crime	
μετεωρίζομαι	Adj		to be anxious, worried	
ὁ μητρολῴας, -ου	V		one who murders his mother, a matricide	
ὁ μηρός, -οῦ	Adj		the thigh	
μηδέπω	Adj		not yet	
ἡ μηλωτή, -ῆς	Adj		a sheepskin	
μεταβάλλομαι	V		to change one's mind, to turn about	
μετέπειτα	N		afterwards	
ὁ μουσικός, -οῦ	V		a musician	
ὁ Μνάσων, -ωνος	V		Mnason	
μορφόω	N		to form, shape	
ὁ μισθαποδότης, -ου	N		a rewarder	
ἡ μομφή, -ῆς	V		blame, (cause for) complaint	
ὁ μῶμος, -ου	Adj		a defect, blemish	
μυκάομαι	N		to roar	
μύλινος, -η, -ον	N		belonging to a mill, a millstone	
τό μίγμα, -τος	Adj		a mixture, compound	
ἡ Μιτυλήνη, -ης	Adj		Mitylene	
μυωπάζω	V		to be short-sighted	
τό μίσθωμα, -τος	V		what is rented, a rented house	
μογιλάλος, -ον	N		speaking with difficulty	
μυρίζω	Adj		to anoint	
ὁ μυελός, -ου	N		marrow	
μυλικός, -ή, -όν	V		belonging to a mill	
