Phrase	Grammar	Transcription	Translation	Notes
खोट	m		fault, defect	
खोटा			fake, counterfeit, defective	
खोदना			to dig	
खोना			(intr.) to be lost; (tr.) to lose	
खोपड़ी	f		shell (of coconut); skull; head	
खोया	m		reduced milk (used in making sweets etc	
खोलना			to open, loosen, untie	
ख़्वाब	m		drea	
ख़्वाब देखना			to dream, to have a dream	
गंगा	f		Ganges	
गंजा			bald	
गंदा			dirty; vile, horrible	
गंभीर			serious, profound	
गँवाना			to waste, squander	
गज़	m		yard (measure of length); bow (for a fiddle	
ग़ज़ब का			stupendous, amazing, wonderful	
गड़बड़			(adj. &amp; noun) confused, muddled; confusion, muddle, agitation (m. (f.))	
गड्ढा	m		pit, ditch, hole	
गढ़	m		fort	
गढ़ना			to mould, form, create	
गणित	m		mathematics	
गति	f		speed, motion, gait; state	
गद्दा	m		mattress	
गद्दी	m		cushion; cushioned seat, throne	
गद्य	m		prose	
गधा	m		donkey, ass; fool	
गप	f		chat	
गप मारना			to chat	
गपशप	f		gossip	
ग़म	m		sorrow, care	
ग़म खाना			to endure sorrow, to swallow grief	
गमला	m		flowerpot	
गरज	m		thunder, roar	
गरदन	f		neck	
गरम			hot, warm	
गरमी	f		heat	
गरमियाँ			summer (f. pl.)	
ग़रीब			poor	
ग़रीबी	f		poverty	
गर्भ	m		womb	
गर्भ से होना			to be pregnant	
गर्भवती			pregnant	
गर्व	m		pride	
ग़लत			wrong, incorrect	
ग़लती	f		error, mistake	
गला	m		throat, voice	
गला बैठना			to go hoarse	
गले लगाना			to hug, embrace	
गली	f		lane, alley, narrow street	
गवाह	m		witness	
गवाही	f		evidence, testimony	
गहरा			deep	
गहराई	f		depth, deep place, profundity	
गाँठ	f		knot	
गाँव	m		village	
गाजर	f		carrot	
गाड़ना			to sink, drive, bury, stick in	
गाड़ी	f		car; train; vehicle	
गाढ़ा			thick, dense, viscous; deep (in colour), strong (of tea etc.)	
गाना (1)	m		song, singing	
गाना (2)			to sing	
गाय	f		cow	
गायक	m		singer	
ग़ायब			missing, absent, disappeared	
गाल	f		cheek	
गाली	f		abusive language, swear-word	
गाली देना			to abuse, swear at	
गिनना			to count	
गिरजाघर	m		church	
गिरना			to fall, drop	
गिरफ़्तार करना			to arrest	
गिराना			to make/let fall, drop	
गिलहरी	f		squirrel	
गिलास	m		tumbler, 'glass' (made of glass or metal	
गीत	m		song	
गीला			wet, damp	
गुंजाइश	f		scope, room	
गुंडा	m		lout, yob, thug, hooligan	
गुंडागर्दी	f		thuggish behaviour	
गुज़रना			to pass through/by; to pass (of time)	
गुज़र जाना			to pass away	
गुजरात	m		Gujarat	
गुज़ारना			to pass, spend (time	
गुज़ारा	m		livelihood, subsistence	
गुण	m		quality, virtue	
गुठली	f		pit, stone (of fruit	
गुप्त			secret, hidden	
गुफा	f		cave	
गुब्बारा	m		balloon	
गुरू	m		guru, teacher	
गुरूवार	m		Thursday	
गुलाब	m		rose	
गुलाबी			pink	
गुलाम	m		slave	
गुलामी	f		slavery	
गुसलख़ाना	m		bathroo	
गुस्ताख़			rude	
गुस्ताख़ी	f		rudeness, impertinence	
