Phrase	Grammar	Transcription	Translation	Notes
prensa	nf		press	1500 nf
profesión	nf		profession, occupation	1500 nf
profundidad	nf		depth, profundity	1500 nf
punta	nf		tip, point	1500 nf
raíz	nf		root	1500 nf
rama	nf		branch, bough, limb	1500 nf
reacción	nf		reaction	1500 nf
referencia	nf		reference, allusion	1500 nf
región	nf		region	1500 nf
regla	nf		rule, ruler, regulation	1500 nf
religión	nf		religion	1500 nf
representación	nf		representation	1500 nf
resistencia	nf		resistance, opposition	1500 nf
riqueza	nf		riches, wealth	1500 nf
ropa	nf		clothes, clothing	1500 nf
rueda	nf		wheel	1500 nf
satisfacción	nf		satisfaction	1500 nf
señal	nf		sign, mark, token	1500 nf
sensación	nf		sensation, feeling	1500 nf
silla	nf		chair, seat	1500 nf
sombra	nf		shade, shadow	1500 nf
sorpresa	nf		surprise	1500 nf
suma	nf		sum, amount, summary	1500 nf
superficie	nf		surface, area	1500 nf
tarde	adv		late (adv)	1500 nf
técnica	nf		technique, skill	1500 nf
televisión	nf		TV, television	1500 nf
tendencia	nf		tendency, style	1500 nf
unidad	nf		unit, unity	1500 nf
universidad	nf		university, college	1500 nf
