Phrase	Grammar	Transcription	Translation	Notes
sis	n.		fog	
bölüm	n.		section, chapter, episode, department	
dernek	n.		association, society	
pazarlamacı	n.		salesman, marketer	
Keşke!			If only!	
ısmarlamak	v.		to order, to ask for	
ada	n.		island	
gezmek	v.		to tour	
-a bayılmak	v.		to love to -	
ıstakoz	n.		lobster	
midye	n.		mussels	
yanımda	adj.		on me, with me	
bile			even	
-a ... -i çaktırmak	v.		to let so. know, to clue so. in on stg.	
yüzünden			by, because of, due to	
inanılmak	v.		to be believed	
inanılmaz	adj.		unbelieveable	
indirim	n.		discount, reduction	
görünmez	adj.		invisible	
değişmez	adj.		stable, unchangeble	
utanmak	v.		to be ashamed	
utanmaz	adj.		shameless	
bilinmek	v.		to be known	
bilinç	n.		consciousness, mind	
kazanç	n.		profit, benefit	
kıskanmak	v.		to be jealous	
utanç	n.		shame	
baslangıç	n.		beginning	
bilgiç	n.		prig, know-it-all, pedant	
dalgıç	n.		diver	
uyanık	adj.		alert	
bozmak	v.		to ruin	
karışık	adj.		mixed, miscellaneous, complicated	
kaçak	n.		fugitive	
konak	n.		mansion, stopping place (travel)	
sinmek	v.		to cower	
sinek	n.		housefly	
anmak	v.		to commemorate	
anıt	n.		monument	
geçit	n.		passage, passageway	
konut	n.		house, residence	
taşıt	n.		vehicle	
akıntı	n.		current, flow	
söylenti	n.		rumor	
süpürmek	v.		to sweep	
süprüntü	n.		garbage	
davranmak	v.		to act, to behave	
zeki	adj.		clever	
öğüt	n.		advice	
-la geçinmek	v.		to get along with	
geçimli	adj.		easy to get along with	
geçimsiz	adj.		difficult to get along with	
durum	n.		circumstance, situation, state	
uygun	adj.		suitable, proper	
mantar 	n.		mushroom	
itmek	v.		to push	
gerçekleşmek	v.		to come true, to happen	
-i gerçekleştirmek	v.		to make stg. come true	
köpürmek	v.		to foam at the mouth	
elde etmek	v.		to obtain, to achieve, to win over	
sabırlı	adj.		patient	
saklanmak	v.		to hide oneself	
olay	n.		event, incident	
güven	n.		trust	
sonsuz	adj.		endless	
inatçılık	n.		stubborness	
milli piyango	n.		national lottery	
terk etmek	v.		to leave, to abandon	
yumruk atmak	v.		to punch	
azaltmak	v.		to reduce	
yatırmak	v.		to deposit	
izin	n.		permission, vacation	
aptal	adj.		stupid	
kalp	n.		heart	
sanat	n.		art	
ressam	n.		painter	
maceracı	adj.		adventurous	
gençlik	n.		youth	
yaratmak	v.		to create	
tarihçi	n.		historian	
renkli	adj.		colorful	
alev	n.		flame	
sezmek	v.		to understand, to sense	
portre	n.		portrait	
sığınmak	v.		to take refuge	
mülteci	n.		refugee	
çingene	n.		gypsy	
fon	n.		background	
davet etmek	v.		to invite	
tanınmış	adj.		famous	
uyruk	n.		citizen	
kabul etmek	v.		to agree, to receive	
sağlamak	v.		to ensure, to facilitate	
kurtuluş	n.		freedom, independence, escape	
anavatan	n.		motherland	
gümrük	n.		customs (govt.)	
geniş	adj.		wide	
yön	n.		direction, side (of a matter)	
hikâye	n.		story	
zannetmek	v.		to assume	
Seni özledim.			I miss you.	
Öyle düşünüyorum.<div>Sanırım öyle.<div>Bence öyle.</div>			I think so.	
Açım.<div>Karnım aç.</div><div>Karnım acıktı.</div>			I'm hungry.	
ücretsiz	adj.		free, gratis	
Hesap bana ait.			The bill is on me.	
Sorun yok.<div>Sorun değil.</div>			No problem.	
gülümsemek	v.		to smile	
-dan endişelenmek	v.		to be concerned about	
&nbsp;yaşlanmak	v.		to grow old	
akıllı	adj.		smart	
güçlü	adj.		strong	
Ben korkunç açım.			I am terribly hungry.	
Ben hiç aç değilim.			I'm not hungry at all.	
Ben ayı kadar açım.			I'm as hungry as a bear.	
soruşturmak	v. 		to investigate	
açıklık	n.		openness, transparency	
zorlamak	v. 		to force	
hile	n.		fraud	
usulsüzlük	n.		irregularity	
geçici	adj. 		temporary, provisional	
kesinleşmek	v.		to be finalized (vote)	
