Phrase	Grammar	Transcription	Translation	Notes
טוֹרֵף			pożera; drapieżny	
צָחֹק			śmiać się	
בִּשְׁעַת־			podczas	
רָץ			biegnie	
קָפֹץ			skakać	
רָקֹד			skakać; tańczyć	
אִלֵּם			niemy	
מַכָּר			znajomy	
אֻמְלָל			nieszczęśliwy	
לֶאֱכֹל			jeść	
מְכַבֵּד			szanuje	
צַר לִי			żal mi	
יָשָׁר			uczciwy	
נֶאֱמָן			wierny	
עֵת			czas	
הַהִיא			owa	
נָמֵר			tygrys	
חַיָּה טוֹרֶפֶת			zwierzę drapieżne	
בְּהֵמָה			bydło	
יָכֹל			móc	
# === 27 ===
אֲשֶׁר			który; że	
הַיּוֹם			dziś	
לָכֵן			dlatego	
כַּאֲשֶׁר			gdy; skoro	
אֶתְמוֹל			wczoraj	
הָאֵלֶּה			ci; te	
מַהֵר			szybko	
מַהֵר־מַהֵר			bardzo szybko	
צְבִי			jeleń	
מַכְתֵּבָה			biurko	
קַל			lekki	
צֵל			cień	
שָׂחֹה			pływać	
דָּבָר			rzecz; słowo	
מְקַבֵּל			dostaje; otrzymuje	
תְּעוּדָה			świadectwo	
מָסָךְ			firanka; zasłonka	
בַּרְזֶל			żelazo	
רַךְ			miękki	
קָטֹף			zrywać	
לִמּוּד			nauka	
עַל־כֵּן			przeto	
פֶּן			inaczej; może	
אוּלַי			może	
אָז			wtedy	
אֵיךְ			jak	
אִם			jeżeli	
יַעַן			bo; ponieważ	
מָחָר			jutro	
בָּעֶרֶב			wieczorem	
בַּבֹּקֶר			rano	
בַּצָּהֳרַיִם			w południe	
# === 28 ===
שֵׁם			imię; nazwa	
כְּסִיל			głupi	
עַל־פֶּה			na pamięć	
רָקִיעַ			sklepienie niebieskie	
בָּרֹא			stworzyć	
בָּרָא			stworzył	
יָם			morze	
יַבָּשָׁה			sucha ziemia; stały ląd	
צֶמַח			roślina	
שֶׁמֶשׁ			słońce	
יָרֵחַ			księżyc	
כּוֹכָב			gwiazda	
יוֹם־הַכִּפּוּרִים			Sądny Dzień	
מֵאִיר			świeci	
ה'			Bóg	skrócone
מְאוּמָה			coś	
כְּלוּם			coś	
לֹא־מְאוּמָה			nic	
לֹא־כְלוּם			nic	
חֹדֶשׁ			miesiąc	
אֲגֻדָּה			wiązka; bukiet	
חַג			święto; uroczystość	
רִאשׁוֹן			pierwszy	
שֵׁנִי			drugi	
שְׁנִיָּה			druga	
שְׁלִישִׁי			trzeci	
שְׁלִישִׁית			trzecia	
# === 29 ===
קוּם			wstać; wstawać	
רָחֹץ			myć	
סִפֵּר			opowiadał	
סָרֹק			czesać	
מַשְׂרֵק			grzebień	
שַׂעֲרָה			włos	
שִׂים			wkładać; kłaść	
שָׁלוֹם!			pokój; dzień dobry!	
רִיב			kłócić się	
רוּץ			biegać	
שׁוּב			wracać	
שׁוּק			targ; rynek	
שִׁיר			śpiewać	
דֶּרֶךְ			droga	
סוּר			wstąpić; wstępować	
יַעַן־כִּי			bo; gdyż	
עַל־אוֹדוֹת			o	
זֵכֶר			pamiątka	
אֲנַחְנוּ הוֹגְגִים			obchodzimy; świętujemy	
מִצְרַיִם			Egipt	
יְצִיאָה			wyjście	
בֵּית־הַכְּנֶסֶת			bożnica	
תְּפִלָּה			modlitwa	
מִתּוֹךְ			spośród	
חַג־הַפֶּסַח			święto Pesach	
# === 30 ===
כָּל־			każdy; wszystek; cały; wszelki	
לָשֶׁבֶת			siedzieć; mieszkać	
קָרֹא			czytać	
