Phrase	Grammar	Transcription	Translation	Notes
terima kasih			thank you [sound:google-b7ffff55-12040b7c-62d95c62-f422130c-4c9577fe.mp3]	
tidur			sleep [sound:google-fade09e6-694db5c4-4f34dbc7-242a110b-31e5fd48.mp3]	
tiga			three [sound:google-d01184bf-a4527e7a-5fd7f024-d5f5f828-81ab9e67.mp3]	
ya			yes [sound:google-5b843c49-820f07e3-0c6706b5-48f7827d-d4817ff1.mp3]	
ada			have, possess, there is/are [sound:google-aeac8765-37957eb5-cc3c5d2f-9254eec6-30da647c.mp3]	
apa			what [sound:google-64dd3b6f-31568a3b-c93ec6af-93225ec7-a7f4730b.mp3]	
asing			foreign [sound:google-4baf4f1c-1730aa13-d3cd1432-c5bfb897-13220932.mp3]	
baik			good [sound:google-cb0b028d-8ce37659-e24bed2d-dcedd6ed-de691513.mp3]	
beli			buy, purchase [sound:google-d26bf4d1-bcb6ec6d-c86aed60-493a987f-5b1d9945.mp3]	
berhenti			stop, halt [sound:google-6fcff693-ace72c8e-76c9847b-2ff92289-9d18a214.mp3]	
buah			fruit [sound:google-3d2eeeed-74adf5e2-37bbd4b4-b6e1a099-707a49a1.mp3]	
daerah			countryside [sound:google-ab8f5cc9-e7f1b6a2-c15bb04a-586a1f56-f9a860ed.mp3]	
dua			two [sound:google-3ef9214b-e0eac841-38b75e07-718b6b02-bf07b24e.mp3]	
empat			four [sound:google-edf7604f-2ee76722-5572cc45-8c1a6690-c9be8c4a.mp3]	
harus			must, have to [sound:google-0692f2b5-fa7da282-77aaf035-60a3cefc-fdc73ecd.mp3]	
kami			we [sound:google-80dc6fce-42bbff46-68c791f2-55c6418e-b269782d.mp3]	
lihat			look, see [sound:google-893de3d1-e1517a13-93398617-0512ee03-3fb0c824.mp3]	
mahal			expensive [sound:google-227db78a-65a44284-b17b6cbd-559db5ee-03988af0.mp3]	
makan			eat [sound:google-40dcd49e-cc155fc0-e2bd5741-292deb24-2704a598.mp3]	
mari			let's let us [sound:google-24c93adc-4385860c-d21d5b7c-67b36978-251226f2.mp3]	
mengapa			why [sound:google-1417c05b-8254e716-5c376d00-0cf2c948-f8700aff.mp3]	
murah			cheap [sound:google-bc8ab6bc-c1bc9834-ee91fa07-6849ab22-ad051838.mp3]	
orang			person, people [sound:google-4415a6f6-b1ba4b3a-73969abe-10844cae-7c1fa6dd.mp3]	
pepaya			paw-paw [sound:google-e3db66a3-664fb261-5d233f68-249459e3-6ffb4cfb.mp3]	
perjalanan			yourney [sound:google-ea9429cc-4c1789e7-6eb7217b-aa5264ef-c2c92777.mp3]	
rembutan			a hairy fruit [sound:google-a8e050e6-70ff6ce4-64abbc21-b708743a-2aa0ae84.mp3]	
sekarang			now [sound:google-cc2bf32a-a20c6abc-2450e1d8-58080956-a1beb843.mp3]	
sore			afternoon [sound:google-5539450a-4c8fd438-20751c89-92a044af-1e79ce3f.mp3]	
sudah			already [sound:google-f5de38b7-2fe2fb05-f799da1f-0d7d51fa-1e9811e6.mp3]	
tetapi			but [sound:google-f4af327e-2b928bfb-e7d23e43-4ed0c292-f53905fd.mp3]	
tidak			no, not [sound:google-5cfe0a65-8cc4a931-ef00d345-fbdcd04e-3884b23d.mp3]	
warung			stall [sound:google-f46ae2f1-df48391f-09d37cb8-6dd68ccc-8d4d4ae4.mp3]	
akan			will, shall [sound:google-c935a232-5948b939-e0472c90-fdecbd96-96661ca8.mp3]	
banyak			much [sound:google-db8cb665-923cb930-8244dbd1-cd38613d-5a0da8d3.mp3]	
besar			big, large [sound:google-3ccb8723-968b5398-2427d8a2-d62ab364-99030cc5.mp3]	
bukan			no, not [sound:google-b0eaebaa-e2df7c1a-381a3d7f-ecd6745f-6a70dd7b.mp3]	
cuci			wash [sound:google-cae40a2b-95e746da-231dfec7-f586baaf-3781a05e.mp3]	
di samping			next to [sound:google-ca336f8c-e15ed67a-ba778637-f2cc1043-02897229.mp3]	
gigi			tooth, teeth [sound:google-5318e5f4-b26892f1-6d1be2f9-dae9eb5d-5046d2d9.mp3]	
hitam			black [sound:google-180acffe-4df7e20e-44640ee9-13696327-4d4c2f5e.mp3]	
jangan			don't [sound:google-50a114d8-c02a37e5-c5bbf3b5-19099430-1574fb01.mp3]	
kamar			room [sound:google-88e3eab1-d3864701-89180c08-7cc3b551-78a95cf3.mp3]	
kamar duduk			sitting room [sound:google-d72468c3-47e2e872-61749cdb-8648d75b-b383a0f9.mp3]	
kamar makan			&nbsp;dining room [sound:google-da0eb57b-05d598b4-5d5726e4-045ddbf1-3a4ddd77.mp3]	
kamar tamu			&nbsp;quest room [sound:google-2233f1a7-2b81ff71-c4fbd4eb-83ceb660-c3928073.mp3]	
kamar tidur			bedroom [sound:google-9756b928-f2e32c97-7a58257b-c2b231ed-0d5c5823.mp3]	
kapan			when [sound:google-c029120c-a3b2e890-c285edb6-459c574e-5f21c5b1.mp3]	
kecil			&nbsp;little [sound:google-71ca86e4-12a7ff91-37326c28-4e10ceec-f85613a9.mp3]	
masuk			enter [sound:google-e009f3ca-fb5c5b40-42f3302e-d0bb90fd-ab92199d.mp3]	
perlu			need [sound:google-0254acb1-1f56891f-82bc9715-28942dbb-4f0c77cf.mp3]	
rumah			house [sound:google-503b2f44-cc59d78f-66f1675a-2b2ca247-a9eba4e0.mp3]	
sangat			very [sound:google-20da5cd1-07a43d18-7649ea0c-9b26e4a2-7c0a768f.mp3]	
siapa			who, whose [sound:google-97597b83-c0a9fb71-d7ae6d7f-a764e8f6-7d298e61.mp3]	
tamu&nbsp;			guest [sound:google-93b561e2-e8e4e106-b679484e-23095474-781c13e6.mp3]	
untuk			for [sound:google-61ce4394-5faa1dde-e2a0c696-d0ba4b83-58fb39ce.mp3]	
air			&nbsp;water [sound:google-71e4aa92-401428f1-f8c1f831-bebf50f5-7e932031.mp3]	
apahah			question word used like apa [sound:google-32f82316-f82a32b7-61376ded-ec0d7d04-3de3132d.mp3]	
ayam&nbsp;			chicken [sound:google-43cc6bc6-097ffc50-6759be43-2ea5d9c7-5156809e.mp3]	
ayam jago			rooster [sound:google-1e5c9626-30ec338b-9163d6d2-cfa16455-584ca4bf.mp3]	
bebek			duck [sound:google-6552c36b-0353673d-4ee3967d-51a6d6c8-f90cf843.mp3]	
belum			not yet, not ... before [sound:google-bb8eb8ca-7aac3c23-c2ef4939-d8bf8767-c7467cc4.mp3]	
bottol			bottle [sound:google-378cd2f2-9aa641ee-17472d5f-017e5b14-5ba6dd9e.mp3]	
bunga anggerek			orchid [sound:google-e976e179-dd495ca9-0d8beaf8-79702d93-8db0d17f.mp3]	
goreng			fried [sound:google-02f29c93-e2a98c27-e86fcf9a-4b1f0ccf-3164d27b.mp3]	
ikan			fish [sound:google-cdf2b195-3c2f986b-6d490c81-82409747-4acefe43.mp3]	
isteri			wife [sound:google-b5c22e43-20f2188f-96f550e8-7645580e-a4b23558.mp3]	
kalau			if [sound:google-c859d32a-4894a664-435c7142-9b9d4970-d12a1aaa.mp3]	
kambig			goat [sound:google-8d4d6fe9-8dd7470b-a42dea0f-98c80c28-a6745435.mp3]	
kebun			garden [sound:google-7f9bcaf9-7ad7a0f1-7a111f58-d312b031-5b0efc63.mp3]	
kelapa			coconut [sound:google-532a5677-857d6aaf-f3c88e66-6bada734-c208845e.mp3]	
kemudian			then, afterwards [sound:google-f022dee9-88040869-c536d9e6-db43cff1-fe47a145.mp3]	
laki-laki			male, man [sound:google-e572523e-1e75dbf8-4b52237c-2d4e2921-b87306f4.mp3]	
makanan			food [sound:google-4510b5a1-34f986ad-5226d16f-69eafeac-90e98647.mp3]	
masih			still [sound:google-7277dc57-fef47ca5-52c5acef-fe69c383-6f242e0a.mp3]	
mata&nbsp;			eye [sound:google-200a543f-8aaddeff-90d2e2fa-33028a06-30dfbc6d.mp3]	
mata sapi			&nbsp;fried egg [sound:google-39dfc410-6c4888b2-146433f8-6fced635-3d1a4105.mp3]	
merah			red [sound:google-2272a42b-1dc83605-d192c2aa-65641356-6a46e688.mp3]	
mesjid			mosque [sound:google-bede4175-d621c6f5-0a8370d7-4d1723bd-e7e32132.mp3]	
muka			face [sound:google-981d19ac-66949a56-8bad5802-c5cc7ecc-9f95e889.mp3]	
nasi&nbsp;			rice [sound:google-e9992ce2-b1620372-c409ca79-f6ac19e5-6c691dd8.mp3]	
pagi			morning [sound:google-1eb86710-3abbdc1b-3980fa5c-304ba11e-d61e4272.mp3]	
panas			hot(temperature) [sound:google-8c9a2b08-5a841250-a3299054-9e20a8e6-712ca2d3.mp3]	
pedas			hot, spicy [sound:google-b77cead0-2f0e226b-a87718d3-7963f04a-dcb0a8c0.mp3]	
piara			breed, grow [sound:google-1f62a38b-2ed59747-0782eb90-e5f3f335-1543877a.mp3]	
pisang			banana [sound:google-46309779-2a1a7b8f-85c7d037-b1c654ef-020704e4.mp3]	
pohon			tree [sound:google-db785676-bd9e58c0-610a8072-23420e3d-009040ec.mp3]	
rasa			taste [sound:google-90916f2f-f08b5689-e379e143-656f0729-7844b5d6.mp3]	
rendah			short [sound:google-112fd7ad-83fbd57b-5deccc94-48616338-b5b74ea8.mp3]	
sapi			cow [sound:google-77c49e7e-0a212ee4-e5b40d8e-c720cdbf-5ee9c6bb.mp3]	
sarapan			breakfast [sound:google-5512690a-5d75d8a9-5ad6d3fc-741b205c-61e018ab.mp3]	
sekali			very [sound:google-201b9c31-3dc1f6bb-21d6e428-2868d682-5d6468e6.mp3]	
selalu&nbsp;			always [sound:google-0a1df4eb-b1cdea87-0dc14455-d5cf0b28-145669a4.mp3]	
selamat pagi			good morning [sound:google-4d754945-90e3af5a-062c28df-26febc63-db24368b.mp3]	
suami			husband [sound:google-f2c5ab83-5eca3ec9-563870be-b65205b9-51fc0f30.mp3]	
